Temperature,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DNI,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),Year
16.94388127853881,0.11792203196347033,0.6332602739726026,400594,3140715,2268162,7.838458904109588,524054,2346486,1962407,0.30422785388127854,59.71622831050229,89.6932397260274,0.9205536529680366,0.14326027397260274,984.0126712328768,1.5903196347031965,175.02922374429224,2.1020776255707765,111891.9808,87718.301,2010
16.90428082191781,0.1144656392694064,0.6332602739726026,396859,3167357,2276449,7.222659817351598,517027,2461918,2001501,0.29183481735159816,57.37078538812786,89.69283675799086,0.9142157534246576,0.14164383561643834,984.7936073059361,1.471175799086758,166.00079908675798,2.0567808219178083,113892.0939,89275.9742,2011
18.274840182648404,0.11394006849315069,0.6332602739726026,396669,3160093,2271956,7.066643835616438,489706,2505486,2017817,0.29443139269406393,53.00375913242009,89.72278881278538,0.9118401826484018,0.14342465753424657,984.6220319634704,1.5259817351598175,170.69292237442923,1.9822031963470321,115084.299,90221.092,2012
18.012066210045663,0.11566815068493151,0.6332602739726026,393701,3188743,2278210,6.539212328767123,510364,2490494,2020857,0.29745844748858447,51.697591324200914,89.69307191780823,0.9083116438356165,0.14153424657534244,984.7819634703196,1.4861872146118722,170.510502283105,1.9926940639269406,115148.9002,90266.6086,2013
19.402317351598175,0.1085876712328767,0.6332602739726026,386522,3183661,2274570,8.096792237442921,523806,2540235,2075334,0.2952982876712329,53.07632420091324,89.69343150684931,0.9092328767123288,0.13994520547945205,984.5633561643835,1.5679794520547945,172.71746575342465,1.9667922374429225,118259.503,92708.0142,2014
19.15673515981735,0.11411541095890411,0.6332602739726026,395506,3154335,2264198,8.75579908675799,548653,2408955,1975461,0.3019767123287671,55.30722260273973,89.69329337899543,0.9127956621004566,0.14117808219178082,984.4982876712329,1.6517808219178083,173.7158675799087,1.9571118721461187,112242.0294,87973.1713,2015
18.72051369863014,0.11512043378995435,0.6332602739726026,393885,3158591,2265571,8.194406392694065,525207,2439601,2012956,0.2942829908675799,55.33805136986302,89.72243493150685,0.9121198630136986,0.13975342465753424,984.9976027397261,1.5766095890410958,176.18812785388127,2.0519977168949772,114927.0657,90093.6461,2016
18.892831050228313,0.12602773972602738,0.6332602739726026,407296,3113537,2256395,8.592842465753424,543277,2421396,2021713,0.2899223744292237,56.59098287671233,89.69333447488584,0.911263698630137,0.13778082191780822,984.581506849315,1.658230593607306,175.34874429223746,1.9936301369863014,115189.597,90298.3646,2017
18.947762557077624,0.13221426940639272,0.6332602739726026,417574,3088483,2253235,8.37332191780822,553828,2350748,1972327,0.29999543378995436,54.86111872146119,89.69305707762558,0.9117442922374429,0.1388219178082192,990.2408675799087,1.655799086757991,172.424200913242,1.9587785388127856,112107.209,87876.2733,2018
17.849920091324204,0.11624463470319635,0.6332602739726026,403614,3140815,2270131,8.8386301369863,515584,2390686,1945481,0.29894223744292236,60.81950456621004,89.69252054794521,0.9156963470319635,0.1388219178082192,989.7063926940639,1.5149657534246577,173.70559360730593,2.0232648401826485,110530.1438,86635.0734,2019
19.005102739726027,0.18117591324200916,0.6332602739726026,441965,3027987,2239877,8.540011415525115,535277,2494543,2018713,0.2965663242009132,55.879286529680364,89.72244292237443,0.9054497716894977,0.13879452054794522,990.3099315068494,1.4659817351598174,168.67043378995433,1.9521689497716894,114726.1279,89921.6619,2020
18.616780821917807,0.1406697488584475,0.6332602739726026,431602,3067143,2251024,7.672408675799087,512122,2476607,2003444,0.2960755707762557,53.7348105022831,89.69289840182648,0.9107888127853881,0.1388219178082192,990.0110730593607,1.5943378995433792,171.16324200913243,2.0206278538812787,113957.4614,89326.8757,2021
19.065388127853883,0.1171884703196347,0.6332602739726026,402187,3135793,2262414,8.640091324200913,473938,2648938,2074487,0.29558458904109586,55.16708219178082,89.69337100456622,0.9135125570776256,0.1388219178082192,990.2083333333334,1.6772488584474887,165.34109589041097,1.993002283105023,118075.0133,92557.0004,2022
17.653812785388126,0.12203162100456622,0.6332602739726026,410761,3113982,2260975,9.56222602739726,537243,2206621,1843803,0.2988977168949772,63.52626484018264,89.69349315068493,0.9209246575342466,0.1388219178082192,990.0355022831051,1.6318835616438356,176.88116438356164,2.0397488584474885,104654.0308,82024.6368,2023
18.53662100456621,0.12478573059360731,0.6332602739726026,411931,3102209,2253015,9.244691780821919,517569,2388934,1949445,0.30963036529680366,59.74422831050229,89.7230308219178,0.9137853881278539,0.14816438356164385,989.661301369863,1.6403538812785388,178.65776255707763,1.8617123287671233,110821.2774,86868.5141,2024
